116306,US_CO,eomis_offendernamealias,unprocessed_2022-05-13T05:34:14:804737_raw_eomis_offendernamealias.csv,2022-05-13T17:54:06.773887,2022-05-13T17:55:32.937980,2022-05-13T05:34:14.804737,PRIMARY,false
119179,US_CO,eomis_offendernamealias,unprocessed_2022-05-18T05:44:07:553184_raw_eomis_offendernamealias.csv,2022-05-18T19:29:08.372119,2022-05-18T19:30:44.025816,2022-05-18T05:44:07.553184,PRIMARY,false
119417,US_CO,eomis_offendernamealias,unprocessed_2022-05-19T05:53:01:606596_raw_eomis_offendernamealias.csv,2022-05-19T15:07:49.004381,2022-05-19T15:09:04.962001,2022-05-19T05:53:01.606596,PRIMARY,false
122041,US_CO,eomis_offendernamealias,unprocessed_2022-05-27T05:53:11:782012_raw_eomis_offendernamealias.csv,2022-05-27T14:18:24.699906,2022-05-27T14:19:35.298293,2022-05-27T05:53:11.782012,PRIMARY,false
128195,US_CO,eomis_offendernamealias,unprocessed_2022-06-13T06:54:06:140971_raw_eomis_offendernamealias.csv,2022-06-13T16:21:35.004443,2022-06-13T16:23:48.646287,2022-06-13T06:54:06.140971,PRIMARY,false
130372,US_CO,eomis_offendernamealias,unprocessed_2022-06-22T06:46:48:384296_raw_eomis_offendernamealias.csv,2022-06-22T15:58:29.801942,2022-06-22T16:00:23.605032,2022-06-22T06:46:48.384296,PRIMARY,false
90741,US_CO,eomis_ofnrelatedaddress,unprocessed_2022-04-26T16:40:13:591808_raw_eomis_ofnrelatedaddress.csv,2022-04-27T21:58:52.166873,2022-04-27T22:09:31.470212,2022-04-26T16:40:13.591808,PRIMARY,false
90751,US_CO,eomis_ofnrelatedaddress,unprocessed_2022-04-27T14:29:00:426601_raw_eomis_ofnrelatedaddress.csv,2022-04-27T22:12:24.367879,2022-04-27T22:22:32.379860,2022-04-27T14:29:00.426601,PRIMARY,false
92248,US_CO,eomis_ofnrelatedaddress,unprocessed_2022-04-29T14:54:41:919854_raw_eomis_ofnrelatedaddress.csv,2022-04-29T20:49:46.737049,2022-04-29T20:59:34.553524,2022-04-29T14:54:41.919854,PRIMARY,false
92899,US_CO,eomis_ofnrelatedaddress,unprocessed_2022-05-02T05:34:21:526527_raw_eomis_ofnrelatedaddress.csv,2022-05-02T14:56:12.073071,2022-05-02T15:06:54.930429,2022-05-02T05:34:21.526527,PRIMARY,false
93594,US_CO,eomis_ofnrelatedaddress,unprocessed_2022-05-03T05:32:10:609964_raw_eomis_ofnrelatedaddress.csv,2022-05-03T14:25:11.129163,2022-05-03T14:34:48.439149,2022-05-03T05:32:10.609964,PRIMARY,false
93897,US_CO,eomis_ofnrelatedaddress,unprocessed_2022-05-04T05:32:30:996510_raw_eomis_ofnrelatedaddress.csv,2022-05-04T14:45:41.036863,2022-05-04T14:54:53.590413,2022-05-04T05:32:30.996510,PRIMARY,false
115505,US_CO,eomis_ofnrelatedaddress,unprocessed_2022-05-10T05:46:35:509137_raw_eomis_ofnrelatedaddress.csv,2022-05-10T18:42:37.135107,2022-05-10T18:51:36.783537,2022-05-10T05:46:35.509137,PRIMARY,false
116308,US_CO,eomis_ofnrelatedaddress,unprocessed_2022-05-13T05:34:16:491484_raw_eomis_ofnrelatedaddress.csv,2022-05-13T17:54:06.802222,2022-05-13T17:55:40.193992,2022-05-13T05:34:16.491484,PRIMARY,false
119180,US_CO,eomis_ofnrelatedaddress,unprocessed_2022-05-18T05:44:09:049500_raw_eomis_ofnrelatedaddress.csv,2022-05-18T19:29:08.386918,2022-05-18T19:31:02.179947,2022-05-18T05:44:09.049500,PRIMARY,false
119418,US_CO,eomis_ofnrelatedaddress,unprocessed_2022-05-19T05:53:03:000507_raw_eomis_ofnrelatedaddress.csv,2022-05-19T15:07:49.032184,2022-05-19T15:09:20.617084,2022-05-19T05:53:03.000507,PRIMARY,false
122042,US_CO,eomis_ofnrelatedaddress,unprocessed_2022-05-27T05:53:12:979661_raw_eomis_ofnrelatedaddress.csv,2022-05-27T14:18:24.713587,2022-05-27T14:20:10.499165,2022-05-27T05:53:12.979661,PRIMARY,false
128194,US_CO,eomis_ofnrelatedaddress,unprocessed_2022-06-13T06:54:06:129882_raw_eomis_ofnrelatedaddress.csv,2022-06-13T16:21:34.990304,2022-06-13T16:23:27.598597,2022-06-13T06:54:06.129882,PRIMARY,false
130373,US_CO,eomis_ofnrelatedaddress,unprocessed_2022-06-22T06:46:48:685316_raw_eomis_ofnrelatedaddress.csv,2022-06-22T15:58:29.826250,2022-06-22T16:00:17.402282,2022-06-22T06:46:48.685316,PRIMARY,false
90739,US_CO,eomis_organizationprof,unprocessed_2022-04-26T16:40:09:013015_raw_eomis_organizationprof.csv,2022-04-27T21:58:52.125687,2022-04-27T22:09:00.898280,2022-04-26T16:40:09.013015,PRIMARY,false
90752,US_CO,eomis_organizationprof,unprocessed_2022-04-27T14:29:01:823501_raw_eomis_organizationprof.csv,2022-04-27T22:12:25.927994,2022-04-27T22:22:40.458973,2022-04-27T14:29:01.823501,PRIMARY,false
92247,US_CO,eomis_organizationprof,unprocessed_2022-04-29T14:54:41:189617_raw_eomis_organizationprof.csv,2022-04-29T20:49:46.720593,2022-04-29T20:59:13.903641,2022-04-29T14:54:41.189617,PRIMARY,false
92898,US_CO,eomis_organizationprof,unprocessed_2022-05-02T05:34:20:899741_raw_eomis_organizationprof.csv,2022-05-02T14:56:12.057674,2022-05-02T15:06:33.585954,2022-05-02T05:34:20.899741,PRIMARY,false
93595,US_CO,eomis_organizationprof,unprocessed_2022-05-03T05:32:11:978088_raw_eomis_organizationprof.csv,2022-05-03T14:25:11.145195,2022-05-03T14:34:58.428813,2022-05-03T05:32:11.978088,PRIMARY,false
93896,US_CO,eomis_organizationprof,unprocessed_2022-05-04T05:32:30:682955_raw_eomis_organizationprof.csv,2022-05-04T14:45:41.019927,2022-05-04T14:54:25.396661,2022-05-04T05:32:30.682955,PRIMARY,false
115507,US_CO,eomis_organizationprof,unprocessed_2022-05-10T05:46:37:584198_raw_eomis_organizationprof.csv,2022-05-10T18:42:37.172088,2022-05-10T18:52:07.100478,2022-05-10T05:46:37.584198,PRIMARY,false
116307,US_CO,eomis_organizationprof,unprocessed_2022-05-13T05:34:15:161496_raw_eomis_organizationprof.csv,2022-05-13T17:54:06.787674,2022-05-13T17:55:14.324589,2022-05-13T05:34:15.161496,PRIMARY,false
119181,US_CO,eomis_organizationprof,unprocessed_2022-05-18T05:44:09:390410_raw_eomis_organizationprof.csv,2022-05-18T19:29:08.402096,2022-05-18T19:30:56.857529,2022-05-18T05:44:09.390410,PRIMARY,false
119419,US_CO,eomis_organizationprof,unprocessed_2022-05-19T05:53:04:605615_raw_eomis_organizationprof.csv,2022-05-19T15:07:50.422178,2022-05-19T15:09:16.965437,2022-05-19T05:53:04.605615,PRIMARY,false
122043,US_CO,eomis_organizationprof,unprocessed_2022-05-27T05:53:13:302806_raw_eomis_organizationprof.csv,2022-05-27T14:18:24.726738,2022-05-27T14:19:45.550164,2022-05-27T05:53:13.302806,PRIMARY,false
128196,US_CO,eomis_organizationprof,unprocessed_2022-06-13T06:54:07:098433_raw_eomis_organizationprof.csv,2022-06-13T16:21:35.019702,2022-06-13T16:23:43.925533,2022-06-13T06:54:07.098433,PRIMARY,false
130374,US_CO,eomis_organizationprof,unprocessed_2022-06-22T06:46:49:003510_raw_eomis_organizationprof.csv,2022-06-22T15:58:29.844974,2022-06-22T16:00:16.056200,2022-06-22T06:46:49.003510,PRIMARY,false
115504,US_CO,eomis_plannedmovement,unprocessed_2022-05-10T05:46:35:495517_raw_eomis_plannedmovement.csv,2022-05-10T18:42:37.117480,2022-05-17T21:14:43.161778,2022-05-10T05:46:35.495517,PRIMARY,false
116312,US_CO,eomis_plannedmovement,unprocessed_2022-05-13T05:34:17:803517_raw_eomis_plannedmovement.csv,2022-05-13T17:54:06.864610,2022-05-17T21:15:33.864729,2022-05-13T05:34:17.803517,PRIMARY,false
119182,US_CO,eomis_plannedmovement,unprocessed_2022-05-18T05:44:10:804070_raw_eomis_plannedmovement.csv,2022-05-18T19:29:08.416471,2022-05-18T19:31:04.333045,2022-05-18T05:44:10.804070,PRIMARY,false
119422,US_CO,eomis_plannedmovement,unprocessed_2022-05-19T05:53:06:918648_raw_eomis_plannedmovement.csv,2022-05-19T15:07:50.481738,2022-05-19T15:09:31.874025,2022-05-19T05:53:06.918648,PRIMARY,false
122045,US_CO,eomis_plannedmovement,unprocessed_2022-05-27T05:53:15:391386_raw_eomis_plannedmovement.csv,2022-05-27T14:18:24.753815,2022-05-27T14:19:59.335506,2022-05-27T05:53:15.391386,PRIMARY,false
128200,US_CO,eomis_plannedmovement,unprocessed_2022-06-13T06:54:13:421421_raw_eomis_plannedmovement.csv,2022-06-13T16:21:35.079864,2022-06-13T16:24:32.277742,2022-06-13T06:54:13.421421,PRIMARY,false
130375,US_CO,eomis_plannedmovement,unprocessed_2022-06-22T06:46:49:881519_raw_eomis_plannedmovement.csv,2022-06-22T15:58:29.863522,2022-06-22T16:00:27.740560,2022-06-22T06:46:49.881519,PRIMARY,false
90740,US_CO,eomis_ptyotherid,unprocessed_2022-04-26T16:40:10:913733_raw_eomis_ptyotherid.csv,2022-04-27T21:58:52.149010,2022-04-27T22:09:12.695215,2022-04-26T16:40:10.913733,PRIMARY,false
90753,US_CO,eomis_ptyotherid,unprocessed_2022-04-27T14:29:02:401294_raw_eomis_ptyotherid.csv,2022-04-27T22:12:25.947366,2022-04-27T22:22:52.164607,2022-04-27T14:29:02.401294,PRIMARY,false
92249,US_CO,eomis_ptyotherid,unprocessed_2022-04-29T14:54:43:036004_raw_eomis_ptyotherid.csv,2022-04-29T20:49:46.755208,2022-04-29T20:59:46.120755,2022-04-29T14:54:43.036004,PRIMARY,false
92900,US_CO,eomis_ptyotherid,unprocessed_2022-05-02T05:34:25:178699_raw_eomis_ptyotherid.csv,2022-05-02T14:56:12.089950,2022-05-02T15:07:08.471118,2022-05-02T05:34:25.178699,PRIMARY,false
93596,US_CO,eomis_ptyotherid,unprocessed_2022-05-03T05:32:13:601916_raw_eomis_ptyotherid.csv,2022-05-03T14:25:11.160589,2022-05-03T14:35:13.737132,2022-05-03T05:32:13.601916,PRIMARY,false
93899,US_CO,eomis_ptyotherid,unprocessed_2022-05-04T05:32:32:779224_raw_eomis_ptyotherid.csv,2022-05-04T14:45:41.072002,2022-05-04T14:55:07.342118,2022-05-04T05:32:32.779224,PRIMARY,false
115508,US_CO,eomis_ptyotherid,unprocessed_2022-05-10T05:46:38:301176_raw_eomis_ptyotherid.csv,2022-05-10T18:42:37.189628,2022-05-10T18:52:29.404571,2022-05-10T05:46:38.301176,PRIMARY,false
116309,US_CO,eomis_ptyotherid,unprocessed_2022-05-13T05:34:16:727065_raw_eomis_ptyotherid.csv,2022-05-13T17:54:06.815585,2022-05-13T17:55:31.585342,2022-05-13T05:34:16.727065,PRIMARY,false
119185,US_CO,eomis_ptyotherid,unprocessed_2022-05-18T05:44:14:067635_raw_eomis_ptyotherid.csv,2022-05-18T19:29:08.459349,2022-05-18T19:31:14.321281,2022-05-18T05:44:14.067635,PRIMARY,false
119420,US_CO,eomis_ptyotherid,unprocessed_2022-05-19T05:53:04:811152_raw_eomis_ptyotherid.csv,2022-05-19T15:07:50.450434,2022-05-19T15:09:18.885687,2022-05-19T05:53:04.811152,PRIMARY,false
122044,US_CO,eomis_ptyotherid,unprocessed_2022-05-27T05:53:15:379314_raw_eomis_ptyotherid.csv,2022-05-27T14:18:24.739946,2022-05-27T14:19:52.430482,2022-05-27T05:53:15.379314,PRIMARY,false
128197,US_CO,eomis_ptyotherid,unprocessed_2022-06-13T06:54:10:260913_raw_eomis_ptyotherid.csv,2022-06-13T16:21:35.034301,2022-06-13T16:23:44.519155,2022-06-13T06:54:10.260913,PRIMARY,false
130376,US_CO,eomis_ptyotherid,unprocessed_2022-06-22T06:46:50:801492_raw_eomis_ptyotherid.csv,2022-06-22T15:58:29.878481,2022-06-22T16:00:29.315948,2022-06-22T06:46:50.801492,PRIMARY,false
93597,US_CO,eomis_relatedcodevalue,unprocessed_2022-05-03T05:32:14:384350_raw_eomis_relatedcodevalue.csv,2022-05-03T14:25:11.176597,2022-05-05T02:45:57.645287,2022-05-03T05:32:14.384350,PRIMARY,false
93898,US_CO,eomis_relatedcodevalue,unprocessed_2022-05-04T05:32:31:393623_raw_eomis_relatedcodevalue.csv,2022-05-04T14:45:41.054864,2022-05-05T02:46:09.325280,2022-05-04T05:32:31.393623,PRIMARY,false
115506,US_CO,eomis_relatedcodevalue,unprocessed_2022-05-10T05:46:37:293107_raw_eomis_relatedcodevalue.csv,2022-05-10T18:42:37.154883,2022-05-10T18:51:53.600934,2022-05-10T05:46:37.293107,PRIMARY,false
116310,US_CO,eomis_relatedcodevalue,unprocessed_2022-05-13T05:34:17:298222_raw_eomis_relatedcodevalue.csv,2022-05-13T17:54:06.831688,2022-05-13T17:55:47.118125,2022-05-13T05:34:17.298222,PRIMARY,false
119183,US_CO,eomis_relatedcodevalue,unprocessed_2022-05-18T05:44:12:216564_raw_eomis_relatedcodevalue.csv,2022-05-18T19:29:08.431173,2022-05-18T19:31:10.226990,2022-05-18T05:44:12.216564,PRIMARY,false
119421,US_CO,eomis_relatedcodevalue,unprocessed_2022-05-19T05:53:05:397744_raw_eomis_relatedcodevalue.csv,2022-05-19T15:07:50.464743,2022-05-19T15:09:49.117816,2022-05-19T05:53:05.397744,PRIMARY,false
122046,US_CO,eomis_relatedcodevalue,unprocessed_2022-05-27T05:53:17:392697_raw_eomis_relatedcodevalue.csv,2022-05-27T14:18:24.767768,2022-05-27T14:20:05.123374,2022-05-27T05:53:17.392697,PRIMARY,false
128199,US_CO,eomis_relatedcodevalue,unprocessed_2022-06-13T06:54:10:887657_raw_eomis_relatedcodevalue.csv,2022-06-13T16:21:35.064633,2022-06-13T16:24:06.519015,2022-06-13T06:54:10.887657,PRIMARY,false
130377,US_CO,eomis_relatedcodevalue,unprocessed_2022-06-22T06:46:51:379046_raw_eomis_relatedcodevalue.csv,2022-06-22T15:58:29.893558,2022-06-22T16:00:48.282326,2022-06-22T06:46:51.379046,PRIMARY,false
115509,US_CO,eomis_sentcompchaining,unprocessed_2022-05-10T05:46:38:793632_raw_eomis_sentcompchaining.csv,2022-05-10T18:42:37.206220,2022-05-17T21:14:43.401476,2022-05-10T05:46:38.793632,PRIMARY,false
116311,US_CO,eomis_sentcompchaining,unprocessed_2022-05-13T05:34:17:732639_raw_eomis_sentcompchaining.csv,2022-05-13T17:54:06.848138,2022-05-17T21:15:27.805546,2022-05-13T05:34:17.732639,PRIMARY,false
119184,US_CO,eomis_sentcompchaining,unprocessed_2022-05-18T05:44:12:700245_raw_eomis_sentcompchaining.csv,2022-05-18T19:29:08.446071,2022-05-18T19:31:10.912470,2022-05-18T05:44:12.700245,PRIMARY,false
119423,US_CO,eomis_sentcompchaining,unprocessed_2022-05-19T05:53:07:899445_raw_eomis_sentcompchaining.csv,2022-05-19T15:07:50.495334,2022-05-19T15:09:28.892393,2022-05-19T05:53:07.899445,PRIMARY,false
122047,US_CO,eomis_sentcompchaining,unprocessed_2022-05-27T05:53:17:684798_raw_eomis_sentcompchaining.csv,2022-05-27T14:18:24.781134,2022-05-27T14:20:08.988588,2022-05-27T05:53:17.684798,PRIMARY,false
128198,US_CO,eomis_sentcompchaining,unprocessed_2022-06-13T06:54:10:646303_raw_eomis_sentcompchaining.csv,2022-06-13T16:21:35.049315,2022-06-13T16:23:47.538916,2022-06-13T06:54:10.646303,PRIMARY,false
130378,US_CO,eomis_sentcompchaining,unprocessed_2022-06-22T06:46:52:093492_raw_eomis_sentcompchaining.csv,2022-06-22T15:58:29.908448,2022-06-22T16:00:41.944991,2022-06-22T06:46:52.093492,PRIMARY,false
115510,US_CO,eomis_sentcreditdbt,unprocessed_2022-05-10T05:47:52:800525_raw_eomis_sentcreditdbt.csv,2022-05-10T18:42:37.221769,2022-05-17T21:20:07.658298,2022-05-10T05:47:52.800525,PRIMARY,false
116313,US_CO,eomis_sentcreditdbt,unprocessed_2022-05-13T05:34:42:693221_raw_eomis_sentcreditdbt.csv,2022-05-13T17:54:06.880402,2022-05-17T21:17:34.536278,2022-05-13T05:34:42.693221,PRIMARY,false
119186,US_CO,eomis_sentcreditdbt,unprocessed_2022-05-18T05:45:33:832798_raw_eomis_sentcreditdbt.csv,2022-05-18T19:29:08.473839,2022-05-18T19:36:40.073757,2022-05-18T05:45:33.832798,PRIMARY,false
119424,US_CO,eomis_sentcreditdbt,unprocessed_2022-05-19T05:54:25:298446_raw_eomis_sentcreditdbt.csv,2022-05-19T15:07:50.529967,2022-05-19T15:14:12.338321,2022-05-19T05:54:25.298446,PRIMARY,false
122048,US_CO,eomis_sentcreditdbt,unprocessed_2022-05-27T05:54:38:383239_raw_eomis_sentcreditdbt.csv,2022-05-27T14:18:24.795095,2022-05-27T14:24:57.942384,2022-05-27T05:54:38.383239,PRIMARY,false
128201,US_CO,eomis_sentcreditdbt,unprocessed_2022-06-13T06:55:31:938028_raw_eomis_sentcreditdbt.csv,2022-06-13T16:21:35.094251,2022-06-13T16:29:14.010254,2022-06-13T06:55:31.938028,PRIMARY,false
130379,US_CO,eomis_sentcreditdbt,unprocessed_2022-06-22T06:48:08:688291_raw_eomis_sentcreditdbt.csv,2022-06-22T15:58:29.923640,2022-06-22T16:05:28.081317,2022-06-22T06:48:08.688291,PRIMARY,false
90742,US_CO,eomis_sentencecomponent,unprocessed_2022-04-26T16:40:27:000359_raw_eomis_sentencecomponent.csv,2022-04-27T21:58:52.182810,2022-04-27T22:11:15.503800,2022-04-26T16:40:27.000359,PRIMARY,false
90754,US_CO,eomis_sentencecomponent,unprocessed_2022-04-27T14:29:14:782910_raw_eomis_sentencecomponent.csv,2022-04-27T22:12:25.967637,2022-04-27T22:23:53.069843,2022-04-27T14:29:14.782910,PRIMARY,false
92250,US_CO,eomis_sentencecomponent,unprocessed_2022-04-29T14:54:55:087841_raw_eomis_sentencecomponent.csv,2022-04-29T20:49:46.773374,2022-04-29T21:00:50.527701,2022-04-29T14:54:55.087841,PRIMARY,false
92901,US_CO,eomis_sentencecomponent,unprocessed_2022-05-02T05:34:45:584905_raw_eomis_sentencecomponent.csv,2022-05-02T14:56:12.105820,2022-05-02T15:08:32.685630,2022-05-02T05:34:45.584905,PRIMARY,false
93598,US_CO,eomis_sentencecomponent,unprocessed_2022-05-03T05:32:24:476661_raw_eomis_sentencecomponent.csv,2022-05-03T14:25:11.191336,2022-05-03T14:36:31.244301,2022-05-03T05:32:24.476661,PRIMARY,false
93900,US_CO,eomis_sentencecomponent,unprocessed_2022-05-04T05:32:41:485244_raw_eomis_sentencecomponent.csv,2022-05-04T14:45:41.089186,2022-05-04T14:56:05.331157,2022-05-04T05:32:41.485244,PRIMARY,false
115511,US_CO,eomis_sentencecomponent,unprocessed_2022-05-10T05:48:03:413264_raw_eomis_sentencecomponent.csv,2022-05-10T18:42:37.236781,2022-05-10T18:53:49.272558,2022-05-10T05:48:03.413264,PRIMARY,false
116314,US_CO,eomis_sentencecomponent,unprocessed_2022-05-13T05:34:54:099168_raw_eomis_sentencecomponent.csv,2022-05-13T17:54:06.898153,2022-05-13T17:56:47.093099,2022-05-13T05:34:54.099168,PRIMARY,false
119187,US_CO,eomis_sentencecomponent,unprocessed_2022-05-18T05:45:45:425766_raw_eomis_sentencecomponent.csv,2022-05-18T19:29:08.487465,2022-05-18T19:32:15.687562,2022-05-18T05:45:45.425766,PRIMARY,false
119425,US_CO,eomis_sentencecomponent,unprocessed_2022-05-19T05:54:38:216210_raw_eomis_sentencecomponent.csv,2022-05-19T15:07:50.545762,2022-05-19T15:10:34.497078,2022-05-19T05:54:38.216210,PRIMARY,false
122049,US_CO,eomis_sentencecomponent,unprocessed_2022-05-27T05:54:52:993792_raw_eomis_sentencecomponent.csv,2022-05-27T14:18:24.808684,2022-05-27T14:21:19.515754,2022-05-27T05:54:52.993792,PRIMARY,false
128202,US_CO,eomis_sentencecomponent,unprocessed_2022-06-13T06:55:44:344450_raw_eomis_sentencecomponent.csv,2022-06-13T16:21:35.108627,2022-06-13T16:25:33.191641,2022-06-13T06:55:44.344450,PRIMARY,false
130380,US_CO,eomis_sentencecomponent,unprocessed_2022-06-22T06:48:21:837512_raw_eomis_sentencecomponent.csv,2022-06-22T15:58:29.940080,2022-06-22T16:02:21.570666,2022-06-22T06:48:21.837512,PRIMARY,false
115512,US_CO,eomis_sentencecompute,unprocessed_2022-05-10T05:48:05:735653_raw_eomis_sentencecompute.csv,2022-05-10T18:42:37.252097,2022-05-17T21:15:02.361022,2022-05-10T05:48:05.735653,PRIMARY,false
116315,US_CO,eomis_sentencecompute,unprocessed_2022-05-13T05:34:54:168759_raw_eomis_sentencecompute.csv,2022-05-13T17:54:06.913447,2022-05-17T21:15:52.464753,2022-05-13T05:34:54.168759,PRIMARY,false
119188,US_CO,eomis_sentencecompute,unprocessed_2022-05-18T05:45:46:538078_raw_eomis_sentencecompute.csv,2022-05-18T19:29:08.501160,2022-05-18T19:31:32.995398,2022-05-18T05:45:46.538078,PRIMARY,false
119426,US_CO,eomis_sentencecompute,unprocessed_2022-05-19T05:54:39:203427_raw_eomis_sentencecompute.csv,2022-05-19T15:07:50.564040,2022-05-19T15:10:15.924129,2022-05-19T05:54:39.203427,PRIMARY,false
122050,US_CO,eomis_sentencecompute,unprocessed_2022-05-27T05:54:53:596865_raw_eomis_sentencecompute.csv,2022-05-27T14:18:24.822777,2022-05-27T14:20:27.860952,2022-05-27T05:54:53.596865,PRIMARY,false
128203,US_CO,eomis_sentencecompute,unprocessed_2022-06-13T06:55:45:537407_raw_eomis_sentencecompute.csv,2022-06-13T16:21:35.123348,2022-06-13T16:25:01.536129,2022-06-13T06:55:45.537407,PRIMARY,false
130381,US_CO,eomis_sentencecompute,unprocessed_2022-06-22T06:48:23:295368_raw_eomis_sentencecompute.csv,2022-06-22T15:58:29.956098,2022-06-22T16:01:03.828346,2022-06-22T06:48:23.295368,PRIMARY,false
115513,US_CO,informix_incarcer,unprocessed_2022-05-10T05:48:05:951857_raw_informix_incarcer.csv,2022-05-10T18:42:37.268917,2022-05-17T21:15:10.462859,2022-05-10T05:48:05.951857,PRIMARY,false
116316,US_CO,informix_incarcer,unprocessed_2022-05-13T05:34:55:769080_raw_informix_incarcer.csv,2022-05-13T17:54:06.928283,2022-05-17T21:16:21.428876,2022-05-13T05:34:55.769080,PRIMARY,false
119189,US_CO,informix_incarcer,unprocessed_2022-05-18T05:45:48:788202_raw_informix_incarcer.csv,2022-05-18T19:29:08.515615,2022-05-18T19:31:44.198521,2022-05-18T05:45:48.788202,PRIMARY,false
119427,US_CO,informix_incarcer,unprocessed_2022-05-19T05:54:40:713837_raw_informix_incarcer.csv,2022-05-19T15:07:50.580983,2022-05-19T15:10:22.378839,2022-05-19T05:54:40.713837,PRIMARY,false
122051,US_CO,informix_incarcer,unprocessed_2022-05-27T05:54:55:082848_raw_informix_incarcer.csv,2022-05-27T14:18:24.836872,2022-05-27T14:20:30.396752,2022-05-27T05:54:55.082848,PRIMARY,false
128204,US_CO,informix_incarcer,unprocessed_2022-06-13T06:55:47:463622_raw_informix_incarcer.csv,2022-06-13T16:21:35.136575,2022-06-13T16:24:52.955878,2022-06-13T06:55:47.463622,PRIMARY,false
130382,US_CO,informix_incarcer,unprocessed_2022-06-22T06:48:25:404884_raw_informix_incarcer.csv,2022-06-22T15:58:29.971678,2022-06-22T16:01:18.497175,2022-06-22T06:48:25.404884,PRIMARY,false
86981,US_MI,ADH_BUILDING,unprocessed_2022-03-31T00:00:00:000000_raw_ADH_BUILDING.csv,2022-04-14T18:21:50.126491,2022-04-14T18:21:55.713411,2022-03-31T00:00:00,PRIMARY,false
116317,US_MI,ADH_BUILDING,unprocessed_2022-05-10T00:00:00:000000_raw_ADH_BUILDING.csv,2022-05-13T21:27:08.400472,2022-05-13T21:27:16.215774,2022-05-10T00:00:00,PRIMARY,false
123896,US_MI,ADH_BUILDING,unprocessed_2022-05-23T00:00:00:000000_raw_ADH_BUILDING.csv,2022-05-31T21:46:14.855362,2022-05-31T21:46:29.051291,2022-05-23T00:00:00,PRIMARY,false
132727,US_MI,ADH_BUILDING,unprocessed_2022-06-27T00:00:00:000000_raw_ADH_BUILDING.csv,2022-06-28T23:40:56.966967,2022-06-28T23:41:04.282463,2022-06-27T00:00:00,PRIMARY,false
132751,US_MI,ADH_BUILDING,unprocessed_2022-06-28T00:00:00:000000_raw_ADH_BUILDING.csv,2022-06-29T00:20:56.995759,2022-06-29T00:21:05.339049,2022-06-28T00:00:00,PRIMARY,false
132905,US_MI,ADH_BUILDING,unprocessed_2022-06-29T00:00:00:000000_raw_ADH_BUILDING.csv,2022-06-29T21:05:57.222044,2022-06-29T21:06:09.999755,2022-06-29T00:00:00,PRIMARY,false
86982,US_MI,ADH_EMPLOYEE,unprocessed_2022-03-31T00:00:00:000000_raw_ADH_EMPLOYEE.csv,2022-04-14T18:21:50.142044,2022-04-14T18:22:17.844717,2022-03-31T00:00:00,PRIMARY,false
116318,US_MI,ADH_EMPLOYEE,unprocessed_2022-05-10T00:00:00:000000_raw_ADH_EMPLOYEE.csv,2022-05-13T21:27:08.415946,2022-05-13T21:27:30.840772,2022-05-10T00:00:00,PRIMARY,false
123897,US_MI,ADH_EMPLOYEE,unprocessed_2022-05-23T00:00:00:000000_raw_ADH_EMPLOYEE.csv,2022-05-31T21:46:14.875231,2022-05-31T21:46:37.680778,2022-05-23T00:00:00,PRIMARY,false
132728,US_MI,ADH_EMPLOYEE,unprocessed_2022-06-27T00:00:00:000000_raw_ADH_EMPLOYEE.csv,2022-06-28T23:40:56.980918,2022-06-28T23:41:28.737644,2022-06-27T00:00:00,PRIMARY,false
132752,US_MI,ADH_EMPLOYEE,unprocessed_2022-06-28T00:00:00:000000_raw_ADH_EMPLOYEE.csv,2022-06-29T00:20:57.010651,2022-06-29T00:21:18.799032,2022-06-28T00:00:00,PRIMARY,false
132906,US_MI,ADH_EMPLOYEE,unprocessed_2022-06-29T00:00:00:000000_raw_ADH_EMPLOYEE.csv,2022-06-29T21:05:57.243204,2022-06-29T21:06:33.344585,2022-06-29T00:00:00,PRIMARY,false
86983,US_MI,ADH_EMPLOYEE_ADDITIONAL_INFO,unprocessed_2022-03-31T00:00:00:000000_raw_ADH_EMPLOYEE_ADDITIONAL_INFO.csv,2022-04-14T18:21:50.153996,2022-04-14T18:22:36.003630,2022-03-31T00:00:00,PRIMARY,false
116319,US_MI,ADH_EMPLOYEE_ADDITIONAL_INFO,unprocessed_2022-05-10T00:00:00:000000_raw_ADH_EMPLOYEE_ADDITIONAL_INFO.csv,2022-05-13T21:27:08.429540,2022-05-13T21:27:24.125640,2022-05-10T00:00:00,PRIMARY,false
123898,US_MI,ADH_EMPLOYEE_ADDITIONAL_INFO,unprocessed_2022-05-23T00:00:00:000000_raw_ADH_EMPLOYEE_ADDITIONAL_INFO.csv,2022-05-31T21:46:14.891305,2022-05-31T21:46:33.681186,2022-05-23T00:00:00,PRIMARY,false
132729,US_MI,ADH_EMPLOYEE_ADDITIONAL_INFO,unprocessed_2022-06-27T00:00:00:000000_raw_ADH_EMPLOYEE_ADDITIONAL_INFO.csv,2022-06-28T23:40:56.991172,2022-06-28T23:41:19.203856,2022-06-27T00:00:00,PRIMARY,false
132753,US_MI,ADH_EMPLOYEE_ADDITIONAL_INFO,unprocessed_2022-06-28T00:00:00:000000_raw_ADH_EMPLOYEE_ADDITIONAL_INFO.csv,2022-06-29T00:20:57.021938,2022-06-29T00:21:14.887546,2022-06-28T00:00:00,PRIMARY,false
